,Date,Open,High,Low,Close,Volume,Sentiment,Stock_Return,Sentiment_lag_1
2067,2018-09-13,19.20133209228516,19.666667938232425,19.011999130249023,19.297332763671875,95104500,-0.019999999999999997,-0.003717242227533113,0.2880952380952381
2071,2018-09-19,18.700666427612305,20.0,18.700000762939453,19.934667587280277,124423500,0.15694444444444444,0.0493402960660736,0.1391454991087344
2083,2018-10-05,18.309999465942383,18.32533264160156,17.333332061767578,17.463333129882812,269167500,0.0347594246031746,-0.07053903829718033,0.22884615384615387
2101,2018-10-31,22.16933250427246,22.799999237060547,21.940000534057617,22.488000869750977,114364500,0.12055555555555557,0.007376457810144066,0.24074074074074073
2105,2018-11-06,22.60466766357422,23.253332138061523,22.4060001373291,22.73733329772949,101443500,0.215,-0.015444122588652354,0.10188461538461538
2114,2018-11-19,23.756000518798828,24.450000762939453,23.525333404541016,23.564666748046875,145633500,0.13885515873015875,-0.0023707949075066903,0.22333333333333336
2115,2018-11-20,22.78333282470703,23.31999969482422,22.23666763305664,23.166000366210938,120070500,0.02111111111111111,-0.01691797240752324,0.13885515873015875
2117,2018-11-23,22.290000915527344,22.5,21.703332901000977,21.722000122070312,63039000,0.0,-0.03654747725516738,0.4
2122,2018-11-30,22.788667678833008,23.440000534057617,22.55066680908203,23.365333557128903,84436500,0.1,0.027288440954263304,-0.026762820512820515
2123,2018-12-03,24.0,24.399999618530277,23.46666717529297,23.89933204650879,124597500,-0.039988425925925934,0.022854306277042546,0.1
2128,2018-12-11,24.660667419433597,24.81133270263672,24.01533317565918,24.450666427612305,94632000,0.15746031746031747,0.024555067675653408,0.02500000000000001
2135,2018-12-20,21.803333282470703,22.019332885742188,20.791332244873047,21.025333404541016,136078500,0.13645833333333335,-0.05282757690336404,0.139067932728647
2144,2019-01-04,20.399999618530277,21.200000762939453,20.18199920654297,21.179332733154297,110911500,0.031313131313131314,0.0576973909120706,0.1013888888888889
2146,2019-01-08,22.797332763671875,22.93400001525879,21.801332473754883,22.356666564941406,105127500,0.0,0.0011642764023440666,0.3566666666666667
2148,2019-01-10,22.293333053588867,23.025999069213867,22.119333267211918,22.99799919128418,90846000,0.13666666666666666,0.019023398389568458,0.043520923520923516
2150,2019-01-14,22.82533264160156,22.833332061767575,22.26666641235352,22.293333053588867,78709500,0.425,-0.0370328047095243,0.12916666666666668
2151,2019-01-15,22.333332061767575,23.253332138061523,22.299999237060547,22.96199989318848,90849000,0.5,0.02999402727229117,0.425
2158,2019-01-25,19.625999450683597,19.90133285522461,19.303333282470703,19.80266761779785,108744000,0.22377450980392158,0.03285933474525815,0.021750000000000005
2159,2019-01-28,19.527332305908203,19.83066749572754,19.183332443237305,19.7586669921875,96349500,0.155,-0.0022219544588429896,0.22377450980392158
2163,2019-02-01,20.3613338470459,21.07333374023437,20.233333587646484,20.81399917602539,109251000,0.0935607769423559,0.01690437546773982,0.3062510521885522
2166,2019-02-06,21.30599975585937,21.61599922180176,21.041332244873047,21.14800071716309,75577500,0.0619345238095238,-0.012851945460094383,0.25
2174,2019-02-19,20.437332153320312,20.769332885742188,20.36466789245605,20.375999450683597,62526000,0.0,-0.007275592114103224,0.25
2176,2019-02-21,20.12066650390625,20.215999603271484,19.36666679382324,19.415332794189453,133638000,0.12891369047619047,-0.03744719150082565,-0.0125
2179,2019-02-26,19.481332778930664,20.13400077819824,19.251333236694336,19.857332229614254,128737500,0.2286075036075036,-0.0030458399535450154,0.06666666666666667
2180,2019-02-27,20.118667602539062,21.08666610717773,20.036666870117188,20.982667922973636,167758500,0.03636363636363637,0.056671041222803975,0.2286075036075036
2184,2019-03-05,18.799999237060547,18.933332443237305,18.00666618347168,18.43600082397461,281470500,0.15625,-0.03090829156245878,-0.08333333333333333
2187,2019-03-08,18.46066665649414,19.03933334350586,18.392667770385746,18.94266700744629,132294000,0.13580246913580246,0.02729675994497449,0.30117282519068234
2188,2019-03-11,18.90133285522461,19.41866683959961,18.700000762939453,19.39466667175293,110884500,0.14999999999999997,0.023861458586003748,0.13580246913580246
2198,2019-03-25,17.31399917602539,17.545333862304688,16.964000701904297,17.3613338470459,153225000,0.3333333333333333,-0.015536892576059724,0.34451790633608814
2202,2019-03-29,18.57999992370605,18.67733383178711,18.299999237060547,18.65733337402344,89869500,0.31892091836734693,0.004450491478388718,0.2
2204,2019-04-02,19.21999931335449,19.29599952697754,18.92533302307129,19.058666229248047,82183500,-0.025,-0.01141164041935272,0.10200892857142857
2206,2019-04-04,17.459333419799805,18.07999992370605,17.37266731262207,17.851999282836914,355810500,0.18125000000000002,-0.08234816239503528,0.09108854166666666
2208,2019-04-08,18.512666702270508,18.74399948120117,18.029333114624023,18.21333312988281,156156000,0.049999999999999996,-0.0064009870820076475,0.2322186147186147
2214,2019-04-16,17.71666717529297,18.333332061767575,17.648000717163086,18.224000930786133,109093500,0.19285714285714287,0.026203202008537207,0.14629629629629629
2223,2019-04-30,16.137332916259766,16.28066635131836,15.800000190734863,15.912667274475098,141969000,0.049999999999999996,-0.011512753335668258,0.06437937062937063
2230,2019-05-09,16.133333206176758,16.245332717895508,15.79599952697754,16.131999969482422,100671000,0.0911764705882353,-0.011681069548660883,0.18095238095238095
2231,2019-05-10,15.983332633972168,16.132667541503906,15.73466682434082,15.968000411987305,105124500,0.09000000000000001,-0.010166102021160528,0.0911764705882353
2232,2019-05-13,15.46733283996582,15.498000144958496,14.966667175292969,15.133999824523926,162522000,0.05,-0.052229494360313766,0.09000000000000001
2236,2019-05-17,14.797332763671877,14.815999984741213,13.928000450134276,14.0686674118042,266800500,0.04769570707070706,-0.07576748791335908,0.17760416666666667
2238,2019-05-21,13.184000015258787,13.826666831970217,13.06933307647705,13.67199993133545,270058500,0.24652777777777776,-0.02819509971043377,0.04769570707070706
2241,2019-05-24,13.321999549865724,13.33199977874756,12.583333015441896,12.708666801452637,212049000,0.1643323630392596,-0.02486063325357668,-0.009221938775510205
2248,2019-06-05,13.245332717895508,13.41866683959961,12.789999961853027,13.105999946594238,202662000,0.5,0.01544420373527533,0.09166666666666667
2250,2019-06-07,13.666666984558104,14.055999755859377,13.56666660308838,13.633333206176758,240052500,-0.2,0.0402360187495312,0.5
2251,2019-06-10,14.016667366027832,14.46266746520996,13.934000015258787,14.19200038909912,158775000,0.09654166666666666,0.04097803335938788,-0.2
2253,2019-06-12,14.863332748413086,14.892000198364258,13.93333339691162,13.95066738128662,227962500,0.05208333333333334,-0.03611234292213117,-0.011111111111111112
2255,2019-06-14,14.083333015441896,14.44333267211914,14.026666641235352,14.32800006866455,111501000,-0.018750000000000006,0.004721603986466594,0.1765625
2256,2019-06-17,14.36533260345459,15.133333206176758,14.284667015075684,15.001999855041504,184752000,0.008928571428571428,0.04704074421740101,-0.018750000000000006
2257,2019-06-18,15.248000144958496,15.649333000183104,14.837332725524902,14.982666969299316,190737000,-0.04,-0.0012886872369679558,0.008928571428571428
2262,2019-06-25,14.959333419799805,15.022666931152344,14.63266658782959,14.650667190551758,92731500,0.1303939393939394,-0.0173492693830819,0.06020135214579659
2264,2019-06-27,14.630000114440918,14.859999656677246,14.489999771118164,14.855999946594238,95095500,0.060416666666666674,0.016281291255971775,0.10245614035087719
2265,2019-06-28,14.732666969299316,15.011333465576172,14.720000267028809,14.897333145141602,102771000,0.17797619047619048,0.002782256239630465,0.060416666666666674
2271,2019-07-09,15.264666557312012,15.399999618530272,15.152000427246094,15.337332725524902,92862000,0.0754265873015873,-0.0012156304463569745,0.13755839002267573
2273,2019-07-11,15.87600040435791,16.100000381469727,15.720000267028809,15.90666675567627,112716000,0.4375,-0.0013393830898482673,0.3666666666666667
2275,2019-07-15,16.53333282470703,16.961332321166992,16.323999404907227,16.899999618530273,165001500,0.0,0.034356089485530594,0.1502579365079365
2278,2019-07-18,17.003332138061523,17.049999237060547,16.792667388916016,16.902666091918945,71379000,0.16182859848484848,-0.00517938756868408,0.12715617715617716
2279,2019-07-19,17.04599952697754,17.33066749572754,16.974666595458984,17.211999893188477,105726000,0.18,0.01830088813133579,0.16182859848484848
2281,2019-07-23,17.11400032043457,17.365333557128906,16.96666717529297,17.344667434692383,75346500,0.3625,0.017561027246856264,0.022170344751866494
2284,2019-07-26,15.128000259399414,15.350666999816896,14.81666660308838,15.202667236328123,150415500,0.1005952380952381,-0.003408795800965869,0.031851851851851846
2293,2019-08-08,15.630000114440918,15.986666679382324,15.510000228881836,15.886667251586914,79114500,0.2361111111111111,0.020906599400388748,0.1625
2297,2019-08-14,15.413999557495115,15.43333339691162,14.446000099182127,14.641332626342772,143439000,0.175,-0.06544687260065951,-0.1
2298,2019-08-15,14.723999977111816,14.77066707611084,14.103333473205566,14.37600040435791,122394000,0.03871794871794872,-0.018122136062087235,0.175
2299,2019-08-16,14.444000244140623,14.815999984741213,14.40133285522461,14.662667274475098,76477500,0.03888888888888889,0.01994065540164347,0.03871794871794872
2302,2019-08-21,14.800666809082031,14.881333351135254,14.506667137145996,14.722000122070312,116914500,0.07500000000000001,-0.022270402776456644,0.15553199404761905
2305,2019-08-26,14.239999771118164,14.334667205810549,14.102666854858398,14.333333015441896,75778500,0.07361111111111111,0.01702931215472603,0.5
2306,2019-08-27,14.38266658782959,14.58666706085205,14.135333061218262,14.272000312805176,81243000,0.07692307692307693,-0.004279025860254859,0.07361111111111111
2309,2019-08-30,15.276666641235352,15.496000289916992,14.947333335876465,15.040666580200195,139809000,0.2714285714285714,0.01759049641281729,0.15833333333333333
2310,2019-09-03,14.93866729736328,15.263333320617676,14.87733268737793,15.000666618347168,80311500,0.04677579365079366,-0.0026594540634046204,0.2714285714285714
2313,2019-09-06,15.146666526794434,15.309332847595217,15.011333465576172,15.16333293914795,62841000,0.09285714285714287,-0.009277824735237417,0.025694444444444447
2314,2019-09-09,15.333333015441896,15.583999633789062,15.281999588012695,15.452667236328123,72040500,0.11549242424242424,0.019081180789296326,0.09285714285714287
2320,2019-09-17,16.1646671295166,16.373332977294922,16.024667739868164,16.319332122802734,57981000,0.14390782828282828,0.008154522822672039,0.24547619047619046
2322,2019-09-19,16.399999618530273,16.529333114624023,16.32266616821289,16.440000534057617,71937000,0.20600000000000002,0.012772552981913154,0.09496753246753248
2323,2019-09-20,16.432666778564453,16.463333129882812,15.87733268737793,16.041332244873047,95295000,0.07333333333333335,-0.024249895148037104,0.20600000000000002
2325,2019-09-24,16.101333618164062,16.132667541503906,14.84066677093506,14.880666732788086,193372500,0.2014883290577735,-0.0747005313345035,0.09027777777777778
2326,2019-09-25,14.970666885375977,15.26533317565918,14.557332992553713,15.24666690826416,141406500,0.0625,0.02459568391983602,0.2014883290577735
2332,2019-10-03,15.457332611083984,15.631999969482422,14.95199966430664,15.535332679748535,226267500,0.35868055555555556,-0.041541666813759925,0.028199404761904773
2337,2019-10-10,16.351999282836914,16.618667602539062,16.10533332824707,16.31599998474121,94249500,0.22698412698412698,0.0008587865860343324,0.010416666666666666
2344,2019-10-21,17.222000122070312,17.299999237060547,16.678667068481445,16.899999618530273,75304500,0.20210437710437712,-0.032331951621331956,-0.08166666666666667
2351,2019-10-30,20.86666679382324,21.252666473388672,20.6646671295166,21.000667572021484,144627000,0.16477248677248676,-0.0038263988223681267,0.5
2357,2019-11-07,21.94266700744629,22.76666641235352,21.868000030517575,22.369333267211918,217009500,0.10252525252525252,0.02743587753370691,0.06388888888888888
2359,2019-11-11,22.93000030517578,23.279333114624023,22.799999237060547,23.006000518798828,149800500,0.0,0.02358073903734903,0.03160493827160494
2361,2019-11-13,23.666667938232425,23.755332946777344,23.011999130249023,23.073999404907227,126301500,0.32386363636363635,-0.010916495379750035,0.0
2363,2019-11-15,23.375999450683597,23.520000457763672,23.224000930786133,23.47800064086914,72135000,0.2785714285714285,0.008072121852793046,0.07698412698412699
2366,2019-11-20,24.0,24.07999992370605,23.30466651916504,23.481332778930664,100876500,-0.05555555555555555,-0.020304890883314552,0.27936507936507937
2374,2019-12-03,22.17466735839844,22.527332305908203,22.145999908447266,22.413333892822266,98605500,-0.01190476190476191,0.003971701615311352,0.1
2378,2019-12-09,22.439332962036133,22.96333312988281,22.338666915893555,22.635332107543945,135346500,0.625,0.019517721366961283,0.0
2382,2019-12-13,24.06999969482422,24.34733390808105,23.642667770385746,23.892667770385746,98563500,0.32,-0.0035864603168680453,0.0855701754385965
2385,2019-12-18,25.375333786010746,26.347999572753903,25.371999740600582,26.209999084472656,211815000,0.12035714285714287,0.03736239645598238,0.325
2387,2019-12-20,27.3526668548584,27.53333282470703,26.679332733154297,27.03933334350586,221290500,0.029722222222222216,0.003836223506470837,0.059895833333333336
2390,2019-12-26,28.527332305908203,28.898666381835938,28.42333221435547,28.72933387756348,159508500,0.17968887085137086,0.013380370052541446,0.10024565381708239
2397,2020-01-07,30.76000022888184,31.441999435424805,30.224000930786133,31.270666122436523,268231500,0.10208333333333333,0.03880052465815398,0.0
2409,2020-01-24,38.04199981689453,38.25733184814453,36.95066833496094,37.654666900634766,215304000,0.05,-0.012897603180825445,0.12142857142857143
2410,2020-01-27,36.13266754150391,37.62933349609375,35.95199966430664,37.20133209228516,204121500,-0.025000000000000005,-0.012039272835579373,0.05
2415,2020-02-03,44.91266632080078,52.40933227539063,44.90133285522461,52.0,705975000,0.05036574074074074,0.19894859376394924,0.08174019607843137
2419,2020-02-07,48.70333480834961,51.31666564941406,48.66666793823242,49.87133407592773,255952500,0.2676587301587302,-0.001188323805631386,0.12506060606060607
2423,2020-02-13,49.45600128173828,54.53333282470703,49.0,53.59999847412109,394339500,-0.08,0.0478436525517798,0.1178125
2424,2020-02-14,52.4813346862793,54.198001861572266,52.36666870117188,53.33533477783203,235405500,0.035590277777777776,-0.00493775566834842,-0.08
2428,2020-02-21,60.46533203125,60.87066650390625,58.6966667175293,60.06666564941406,214722000,-0.00541666666666666,0.0017678087791648256,0.08559056712962962
2430,2020-02-25,56.59999847412109,57.106666564941406,52.46666717529297,53.32733154296875,259357500,0.1386904761904762,-0.1121975730395991,-0.00541666666666666
2433,2020-02-28,41.97999954223633,46.03466796875,40.76800155639648,44.53266525268555,363343500,0.029166666666666667,-0.016215047800994253,0.05
2434,2020-03-02,47.41733169555664,49.5793342590332,45.77799987792969,49.574668884277344,302925000,-0.04833333333333333,0.11322034293215233,0.029166666666666667
2437,2020-03-05,48.2513313293457,49.71666717529297,47.87133407592773,48.30266571044922,162790500,0.13636363636363635,-0.033302230445070524,0.1302020202020202
2441,2020-03-11,42.68000030517578,43.571998596191406,40.86666870117188,42.28200149536133,199837500,0.10625,-0.017200452670558586,0.16226851851851853
2447,2020-03-19,24.979999542236328,30.13333320617676,23.8973331451416,28.50933265686035,452932500,0.10660419126328216,0.1838768421567878,0.14168269230769232
2451,2020-03-25,36.34999847412109,37.133331298828125,34.07400131225586,35.95000076293945,318340500,0.10555555555555554,0.06782176450892674,0.16133257747543464
2452,2020-03-26,36.49266815185547,37.33333206176758,34.150001525878906,35.21066665649414,260710500,0.05555555555555555,-0.020565621439638027,0.10555555555555554
2455,2020-03-31,33.41666793823242,36.19733428955078,33.133331298828125,34.93333435058594,266572500,0.09623809523809523,0.04355446239344318,0.05555555555555555
2456,2020-04-01,33.599998474121094,34.26333236694336,31.67333221435547,32.104000091552734,200298000,0.131125,-0.08099239055277141,0.09623809523809523
2458,2020-04-03,33.96666717529297,34.36600112915039,31.22599983215332,32.000667572021484,338431500,0.1262313988095238,0.05619734693587186,0.12666666666666668
2459,2020-04-06,34.08000183105469,34.733333587646484,33.19733428955078,34.41600036621094,223527000,0.2326923076923077,0.0754775752334993,0.1262313988095238
2464,2020-04-14,46.59799957275391,49.45866775512695,46.1619987487793,47.32600021362305,458647500,0.2797222222222222,0.09054457315006381,0.05714285714285715
2469,2020-04-21,48.67466735839844,50.22200012207031,44.91933441162109,45.78133392333984,303136500,0.128125,-0.0799077799617377,0.16765625
2472,2020-04-24,47.387332916259766,48.71533203125,46.54533386230469,48.34333419799805,198180000,0.17505580357142858,0.02766324531628772,0.12409999999999999
2473,2020-04-27,49.17399978637695,53.29933166503906,49.0,53.25,310221000,0.16631944444444444,0.10149622245552825,0.17505580357142858
2478,2020-05-04,46.73333358764648,50.79999923706055,46.53333282470703,50.74599838256836,288556500,0.08821428571428572,0.08536758793631605,0.11289021164021164
2479,2020-05-05,52.65266799926758,53.26133346557617,50.8120002746582,51.2140007019043,254875500,0.15732954545454544,0.009222447764407393,0.08821428571428572
2486,2020-05-14,52.0,53.55733489990234,50.93333435058594,53.55533218383789,205233000,0.20625,0.01563919280204029,0.22113095238095237
2493,2020-05-26,55.633331298828125,55.63999938964844,54.38066864013672,54.5913314819336,121345500,0.3071428571428571,0.0024360442933193394,0.15664335664335666
2496,2020-05-29,53.91666793823242,55.66666793823242,53.61399841308594,55.66666793823242,176467500,0.2435185185185185,0.01800718236306964,0.17500000000000002
2508,2020-06-16,67.4566650390625,67.52532958984375,64.15933227539062,65.47533416748047,210766500,0.07408333333333333,-0.008850490655781473,0.1310062358276644
2509,2020-06-17,65.84733581542969,67.0,65.50466918945312,66.11933135986328,148362000,0.0,0.009835722116904755,0.07408333333333333
2510,2020-06-18,66.86666870117188,67.94667053222656,66.2979965209961,66.9306640625,146278500,0.03333333333333333,0.012270733625858066,0.0
2513,2020-06-23,66.59200286865234,67.46666717529297,66.267333984375,66.78533172607422,95479500,0.035208333333333335,0.0075025599927995845,0.049999999999999996
2518,2020-06-30,67.0999984741211,72.51266479492188,66.91533660888672,71.98733520507812,253777500,0.15660443722943723,0.0698073149894527,0.07137445887445887
2522,2020-07-07,93.6673355102539,95.3000030517578,89.11399841308594,92.65733337402344,322345500,0.00833333333333334,0.013327688522591696,0.16428571428571428
2527,2020-07-14,103.73332977294922,106.0,95.4000015258789,101.12000274658205,351271500,0.17065476190476192,0.013185863099901995,0.1505873015873016
2528,2020-07-15,102.86666870117188,103.33333587646484,97.13333129882812,103.06732940673828,245517000,0.09453914141414141,0.019257581163604653,0.17065476190476192
2540,2020-07-31,101.0,101.13666534423828,94.73200225830078,95.38400268554688,183123000,0.2611111111111111,-0.03813804798718812,0.21314516129032257
2547,2020-08-11,93.06666564941406,94.66666412353516,91.0,91.6259994506836,129387000,0.05037878787878788,-0.053913061425838626,0.20456349206349206
2549,2020-08-13,107.4000015258789,110.07866668701172,104.48400115966795,108.06666564941406,306379500,0.06156462585034015,0.042604650478076156,0.0
2550,2020-08-14,110.99933624267578,111.25333404541016,108.44266510009766,110.04733276367188,188664000,0.20414021164021165,0.01832819678811437,0.06156462585034015
2552,2020-08-18,126.59933471679688,128.25999450683594,123.00733184814452,125.80599975585938,247117500,0.03494318181818182,0.028028374195693928,0.055048500881834224
2553,2020-08-19,124.33333587646484,127.4000015258789,122.74732971191406,125.23533630371094,183079500,0.05861283643892339,-0.004536059116861502,0.03494318181818182
2555,2020-08-21,136.3173370361328,139.69932556152344,135.00332641601562,136.6653289794922,322344000,-0.0027777777777777727,0.024052926729070556,0.041489898989898986
2559,2020-08-27,145.36399841308594,153.0399932861328,142.8333282470703,149.25,355395000,0.11124999999999999,0.039746079206424145,0.08626893939393938
2562,2020-09-01,167.3800048828125,167.49667358398438,156.836669921875,158.35000610351562,269523300,-0.0325,-0.04669690804684601,0.08499999999999999
2564,2020-09-03,135.7433319091797,143.93333435058594,134.0,135.6666717529297,262788300,0.16527777777777777,-0.09023849203316048,0.1
2566,2020-09-08,118.66666412353516,122.913330078125,109.95999908447266,110.06999969482422,346397100,0.0,-0.21062824320390794,0.23500000000000001
2567,2020-09-09,118.86666870117188,123.0,113.836669921875,122.09333038330078,238397400,-0.014537037037037046,0.10923349433825735,0.0
2569,2020-09-11,127.3133316040039,127.5,120.16666412353516,124.23999786376952,182152500,0.2791666666666667,0.003716263443279244,0.2360586383313656
2570,2020-09-14,126.98332977294922,140.0,124.43333435058594,139.8733367919922,249061800,0.37152777777777773,0.1258317707423402,0.2791666666666667
2573,2020-09-17,138.53334045410156,145.92999267578125,136.0,141.14332580566406,230337600,-0.06666666666666665,-0.04149312452942333,0.10757575757575757
2576,2020-09-22,143.1999969482422,145.9199981689453,139.1999969482422,141.41000366210938,238742400,0.06445454545454546,-0.055986946823462835,0.27652777777777776
2577,2020-09-23,135.05332946777344,137.38333129882812,125.2933349609375,126.7866668701172,285222600,0.08948963844797177,-0.10341090738483927,0.06445454545454546
2589,2020-10-09,143.3766632080078,144.8633270263672,142.15333557128906,144.6666717529297,86777100,0.20809027777777778,0.01897077543397918,0.1660482374768089
2590,2020-10-12,147.3333282470703,149.5800018310547,146.19332885742188,147.43333435058594,116373300,0.12152618016903731,0.01912439516394837,0.20809027777777778
2592,2020-10-14,149.92666625976562,155.3000030517578,149.11666870117188,153.76666259765625,143639100,0.12618288144603934,0.032799718116372834,0.0228968253968254
2598,2020-10-22,147.30667114257812,148.41000366210938,141.50332641601562,141.92999267578125,119979600,0.1551359372950282,0.007453064711647084,0.01804232804232804
2599,2020-10-23,140.6133270263672,140.9633331298828,135.7933349609375,140.2100067138672,101151000,0.3053571428571428,-0.012118551755604834,0.1551359372950282
2600,2020-10-26,137.2100067138672,141.9199981689453,136.6666717529297,140.0933380126953,84717600,0.0,-0.0008320996760948773,0.3053571428571428
2602,2020-10-28,138.82666015625,139.53334045410156,135.3333282470703,135.33999633789062,76354200,0.2904356060606061,-0.043938975190562446,0.2300595238095238
2611,2020-11-10,140.02999877929688,140.02999877929688,132.00999450683594,136.7866668701172,90852600,0.25,-0.02587474253102262,0.13
2615,2020-11-16,136.30999755859375,137.48333740234375,134.69667053222656,136.02999877929688,80515800,0.08955627705627706,-0.0010037182511209997,0.09304939000393544
2617,2020-11-18,149.4499969482422,165.3333282470703,147.8333282470703,162.2133331298828,234132000,0.0896456349206349,0.10196775866118779,0.14070002939447385
2620,2020-11-23,167.8333282470703,175.3333282470703,167.26333618164062,173.9499969482422,150780900,0.15833333333333333,0.06584827501609536,0.13323148148148148
2621,2020-11-24,180.13333129882812,186.663330078125,175.39999389648438,185.1266632080078,160945500,0.09330965909090909,0.06425217853318599,0.15833333333333333
2631,2020-12-09,217.89666748046875,218.10667419433597,196.0,201.4933319091797,213873600,0.35625,-0.06985904262531573,0.02013888888888889
2633,2020-12-11,205.0033264160156,208.0,198.93333435058597,203.3300018310547,139425000,0.0,-0.027237767375868138,0.26219308035714284
2635,2020-12-15,214.4266662597656,215.63333129882807,207.93333435058597,211.0833282470703,135214500,0.19154220779220782,-0.010284031966116491,0.011874999999999998
2640,2020-12-22,216.0,216.6266632080078,204.7433319091797,213.44667053222656,155148000,-0.030555555555555555,-0.01464926902636221,0.0005555555555555536
2641,2020-12-23,210.73333740234372,217.1666717529297,207.52333068847656,215.32666015625,99519000,0.09999999999999998,0.008807772074100217,-0.030555555555555555
2643,2020-12-28,224.836669921875,227.13333129882807,220.26666259765625,221.22999572753903,96835800,0.13333333333333333,0.002901307404113096,-0.029340277777777785
2644,2020-12-29,220.3333282470703,223.3000030517578,218.3333282470703,221.9966735839844,68732400,0.09902777777777777,0.003465523985226593,0.13333333333333333
2647,2021-01-04,239.82000732421875,248.163330078125,239.06333923339844,243.2566680908203,145914600,0.03154761904761905,0.03415197180829077,0.35000000000000003
2654,2021-01-13,284.2533264160156,286.8233337402344,277.3333435058594,284.8033447265625,99937500,0.20608866442199775,0.005850950889994211,0.019444444444444445
2655,2021-01-14,281.1300048828125,287.6666564941406,279.5833435058594,281.6666564941406,93798900,0.06148989898989898,-0.011013523157297866,0.20608866442199775
2658,2021-01-20,286.2466735839844,286.5,279.09332275390625,283.4833374023437,76997700,0.25,0.029401132773410943,0.34093822843822846
2661,2021-01-25,285.0,300.1333312988281,279.6066589355469,293.6000061035156,123520200,-0.054861111111111104,0.04034780611460387,0.17312499999999997
2665,2021-01-29,276.6666564941406,280.8033447265625,260.0333251953125,264.510009765625,104972400,0.16133207070707073,-0.05015373491403896,0.0884891574474908
2671,2021-02-08,289.8900146484375,292.5899963378906,284.9166564941406,287.8066711425781,60485100,0.016875,0.0131302972383458,0.16785714285714287
2680,2021-02-22,254.2133331298828,256.1666564941406,236.73333740234372,238.1666717529297,111809100,0.10555555555555556,-0.08549845855559934,0.05690035273368607
2684,2021-02-26,233.3333282470703,235.5666656494141,219.836669921875,225.1666717529297,123267600,0.0,-0.009850152211020369,0.08540032679738563
2689,2021-03-05,208.6866607666016,209.27999877929688,179.8300018310547,199.3166656494141,268189500,0.0,-0.03779931353128296,0.10396464646464647
2696,2021-03-16,234.4499969482422,235.97332763671875,223.6666717529297,225.6266632080078,96587100,0.14285714285714285,-0.04387377195940423,0.0
2703,2021-03-25,204.3333282470703,215.1666717529297,203.1666717529297,213.4633331298828,117674700,0.1318181818181818,0.016056627401557888,0.053703703703703705
2708,2021-04-01,229.4566650390625,230.80667114257807,219.80667114257807,220.5833282470703,105895200,0.1625,-0.009252455923120073,0.31785714285714284
2709,2021-04-05,235.90333557128903,236.05332946777344,228.23333740234372,230.3500061035156,125528400,0.3117095057720058,0.04427659122771899,0.1625
2712,2021-04-08,225.7933349609375,229.8500061035156,223.88333129882807,227.93333435058597,71772900,0.145,0.01912159613436426,0.12340277777777779
2713,2021-04-09,225.92333984375,226.9900054931641,223.1433258056641,225.67333984375,64311300,0.10612789987789989,-0.00991515573303492,0.145
2715,2021-04-13,237.5666656494141,254.3333282470703,236.8866729736328,254.10667419433597,133958400,-0.21666666666666667,0.12599332455607049,0.10612789987789989
2719,2021-04-19,239.86666870117188,241.8000030517578,230.6000061035156,238.2100067138672,119058600,0.15083333333333332,-0.03399658468630862,0.0036904761904761906
2721,2021-04-21,234.92333984375,248.27999877929688,232.6666717529297,248.0399932861328,93646500,0.10208333333333333,0.034951793439894185,0.3553977272727273
2722,2021-04-22,247.1666717529297,251.2566680908203,239.3466644287109,239.89666748046875,106770900,0.16341840277777778,-0.03283069676699324,0.10208333333333333
2725,2021-04-27,239.32000732421875,241.3333282470703,234.4499969482422,234.913330078125,88311000,0.1005832130832131,-0.045326479073682924,0.2168771043771044
2730,2021-05-04,226.31333923339844,227.8166656494141,219.23333740234372,224.5333404541016,89217900,0.07250000000000001,-0.01649874089928194,0.3078703703703704
2733,2021-05-07,221.93333435058597,230.0,220.0733337402344,224.1233367919922,70407600,0.07083333333333333,0.013307460953421169,0.0875
2734,2021-05-10,221.63333129882807,221.68333435058597,209.20333862304688,209.67999267578125,94177200,0.15,-0.06444373139784076,0.07083333333333333
2736,2021-05-12,200.8300018310547,206.80332946777344,195.58999633789065,196.6300048828125,101470800,0.08324404761904762,-0.0442482129268541,0.0625
2740,2021-05-18,189.3333282470703,198.75,187.7933349609375,192.6233367919922,110491800,0.12916666666666665,0.0018029458511532592,0.0
2742,2021-05-20,191.6666717529297,196.2833404541016,190.35667419433597,195.5933380126953,92463300,0.1393695987654321,0.04138712802336375,0.20892857142857144
2758,2021-06-14,204.07666015625,208.4966735839844,203.05999755859372,205.89666748046875,61272000,0.152245670995671,0.012789221849023313,0.32818877551020403
2759,2021-06-15,205.56333923339844,205.5966644287109,199.41000366210935,199.7866668701172,53292300,0.0040555555555555674,-0.029675082579620482,0.152245670995671
2766,2021-06-24,224.9966735839844,232.5399932861328,222.5366668701172,226.60667419433597,137947200,0.12374999999999999,0.035411302984154513,0.09375
2768,2021-06-28,223.8800048828125,231.5666656494141,223.44000244140625,229.5733337402344,64884600,0.22725694444444444,0.025079265670402195,0.09510722993481614
2777,2021-07-12,220.73333740234372,229.0800018310547,220.72000122070312,228.5666656494141,77781000,0.20416666666666666,0.043762819403298625,0.0470314110492682
2778,2021-07-13,228.77333068847656,231.0933380126953,222.1000061035156,222.8466644287109,62898300,0.14666666666666667,-0.025025526817094024,0.20416666666666666
2783,2021-07-20,217.3300018310547,220.79666137695312,213.5,220.1666717529297,46461300,0.3076578282828283,0.02209778342837665,0.28727272727272724
